"","Time","cumsum.died","percent.alive","var.level","sim.num","percent.died"
"3781",0,0,100,"Higher Exposure Tolerance","91 A",0
"3782",1,0,100,"Higher Exposure Tolerance","91 A",0
"3783",2,5,95,"Higher Exposure Tolerance","91 A",5
"3784",3,11,89,"Higher Exposure Tolerance","91 A",11
"3785",4,15,85,"Higher Exposure Tolerance","91 A",15
"3786",5,17,83,"Higher Exposure Tolerance","91 A",17
"3787",6,19,81,"Higher Exposure Tolerance","91 A",19
"3788",7,22,78,"Higher Exposure Tolerance","91 A",22
"3789",8,26,74,"Higher Exposure Tolerance","91 A",26
"3790",9,27,73,"Higher Exposure Tolerance","91 A",27
"3791",10,27,73,"Higher Exposure Tolerance","91 A",27
"3792",11,32,68,"Higher Exposure Tolerance","91 A",32
"3793",12,33,67,"Higher Exposure Tolerance","91 A",33
"3794",13,33,67,"Higher Exposure Tolerance","91 A",33
"3795",14,33,67,"Higher Exposure Tolerance","91 A",33
"3796",15,33,67,"Higher Exposure Tolerance","91 A",33
"3797",16,37,63,"Higher Exposure Tolerance","91 A",37
"3798",17,38,62,"Higher Exposure Tolerance","91 A",38
"3799",18,38,62,"Higher Exposure Tolerance","91 A",38
"3800",19,39,61,"Higher Exposure Tolerance","91 A",39
"3801",20,40,60,"Higher Exposure Tolerance","91 A",40
"3802",0,0,100,"Higher Infection Tolerance","91 B",0
"3803",1,14,86,"Higher Infection Tolerance","91 B",14
"3804",2,14,86,"Higher Infection Tolerance","91 B",14
"3805",3,14,86,"Higher Infection Tolerance","91 B",14
"3806",4,14,86,"Higher Infection Tolerance","91 B",14
"3807",5,14,86,"Higher Infection Tolerance","91 B",14
"3808",6,15,85,"Higher Infection Tolerance","91 B",15
"3809",7,16,84,"Higher Infection Tolerance","91 B",16
"3810",8,17,83,"Higher Infection Tolerance","91 B",17
"3811",9,17,83,"Higher Infection Tolerance","91 B",17
"3812",10,17,83,"Higher Infection Tolerance","91 B",17
"3813",11,17,83,"Higher Infection Tolerance","91 B",17
"3814",12,18,82,"Higher Infection Tolerance","91 B",18
"3815",13,20,80,"Higher Infection Tolerance","91 B",20
"3816",14,20,80,"Higher Infection Tolerance","91 B",20
"3817",15,20,80,"Higher Infection Tolerance","91 B",20
"3818",16,20,80,"Higher Infection Tolerance","91 B",20
"3819",17,22,78,"Higher Infection Tolerance","91 B",22
"3820",18,23,77,"Higher Infection Tolerance","91 B",23
"3821",19,24,76,"Higher Infection Tolerance","91 B",24
"3822",20,24,76,"Higher Infection Tolerance","91 B",24
"3823",0,0,100,"Higher Exposure Tolerance","92 A",0
"3824",1,3,97,"Higher Exposure Tolerance","92 A",3
"3825",2,3,97,"Higher Exposure Tolerance","92 A",3
"3826",3,6,94,"Higher Exposure Tolerance","92 A",6
"3827",4,9,91,"Higher Exposure Tolerance","92 A",9
"3828",5,11,89,"Higher Exposure Tolerance","92 A",11
"3829",6,12,88,"Higher Exposure Tolerance","92 A",12
"3830",7,15,85,"Higher Exposure Tolerance","92 A",15
"3831",8,17,83,"Higher Exposure Tolerance","92 A",17
"3832",9,18,82,"Higher Exposure Tolerance","92 A",18
"3833",10,22,78,"Higher Exposure Tolerance","92 A",22
"3834",11,22,78,"Higher Exposure Tolerance","92 A",22
"3835",12,25,75,"Higher Exposure Tolerance","92 A",25
"3836",13,32,68,"Higher Exposure Tolerance","92 A",32
"3837",14,35,65,"Higher Exposure Tolerance","92 A",35
"3838",15,36,64,"Higher Exposure Tolerance","92 A",36
"3839",16,39,61,"Higher Exposure Tolerance","92 A",39
"3840",17,40,60,"Higher Exposure Tolerance","92 A",40
"3841",18,41,59,"Higher Exposure Tolerance","92 A",41
"3842",19,41,59,"Higher Exposure Tolerance","92 A",41
"3843",20,42,58,"Higher Exposure Tolerance","92 A",42
"3844",0,0,100,"Higher Infection Tolerance","92 B",0
"3845",1,13,87,"Higher Infection Tolerance","92 B",13
"3846",2,13,87,"Higher Infection Tolerance","92 B",13
"3847",3,15,85,"Higher Infection Tolerance","92 B",15
"3848",4,15,85,"Higher Infection Tolerance","92 B",15
"3849",5,17,83,"Higher Infection Tolerance","92 B",17
"3850",6,17,83,"Higher Infection Tolerance","92 B",17
"3851",7,18,82,"Higher Infection Tolerance","92 B",18
"3852",8,18,82,"Higher Infection Tolerance","92 B",18
"3853",9,19,81,"Higher Infection Tolerance","92 B",19
"3854",10,19,81,"Higher Infection Tolerance","92 B",19
"3855",11,20,80,"Higher Infection Tolerance","92 B",20
"3856",12,20,80,"Higher Infection Tolerance","92 B",20
"3857",13,21,79,"Higher Infection Tolerance","92 B",21
"3858",14,21,79,"Higher Infection Tolerance","92 B",21
"3859",15,21,79,"Higher Infection Tolerance","92 B",21
"3860",16,21,79,"Higher Infection Tolerance","92 B",21
"3861",17,21,79,"Higher Infection Tolerance","92 B",21
"3862",18,22,78,"Higher Infection Tolerance","92 B",22
"3863",19,22,78,"Higher Infection Tolerance","92 B",22
"3864",20,22,78,"Higher Infection Tolerance","92 B",22
"3865",0,0,100,"Higher Exposure Tolerance","93 A",0
"3866",1,3,97,"Higher Exposure Tolerance","93 A",3
"3867",2,7,93,"Higher Exposure Tolerance","93 A",7
"3868",3,8,92,"Higher Exposure Tolerance","93 A",8
"3869",4,11,89,"Higher Exposure Tolerance","93 A",11
"3870",5,16,84,"Higher Exposure Tolerance","93 A",16
"3871",6,21,79,"Higher Exposure Tolerance","93 A",21
"3872",7,24,76,"Higher Exposure Tolerance","93 A",24
"3873",8,29,71,"Higher Exposure Tolerance","93 A",29
"3874",9,34,66,"Higher Exposure Tolerance","93 A",34
"3875",10,34,66,"Higher Exposure Tolerance","93 A",34
"3876",11,35,65,"Higher Exposure Tolerance","93 A",35
"3877",12,35,65,"Higher Exposure Tolerance","93 A",35
"3878",13,36,64,"Higher Exposure Tolerance","93 A",36
"3879",14,36,64,"Higher Exposure Tolerance","93 A",36
"3880",15,37,63,"Higher Exposure Tolerance","93 A",37
"3881",16,38,62,"Higher Exposure Tolerance","93 A",38
"3882",17,38,62,"Higher Exposure Tolerance","93 A",38
"3883",18,40,60,"Higher Exposure Tolerance","93 A",40
"3884",19,40,60,"Higher Exposure Tolerance","93 A",40
"3885",20,40,60,"Higher Exposure Tolerance","93 A",40
"3886",0,0,100,"Higher Infection Tolerance","93 B",0
"3887",1,12,88,"Higher Infection Tolerance","93 B",12
"3888",2,12,88,"Higher Infection Tolerance","93 B",12
"3889",3,12,88,"Higher Infection Tolerance","93 B",12
"3890",4,12,88,"Higher Infection Tolerance","93 B",12
"3891",5,12,88,"Higher Infection Tolerance","93 B",12
"3892",6,12,88,"Higher Infection Tolerance","93 B",12
"3893",7,12,88,"Higher Infection Tolerance","93 B",12
"3894",8,13,87,"Higher Infection Tolerance","93 B",13
"3895",9,15,85,"Higher Infection Tolerance","93 B",15
"3896",10,16,84,"Higher Infection Tolerance","93 B",16
"3897",11,16,84,"Higher Infection Tolerance","93 B",16
"3898",12,16,84,"Higher Infection Tolerance","93 B",16
"3899",13,17,83,"Higher Infection Tolerance","93 B",17
"3900",14,19,81,"Higher Infection Tolerance","93 B",19
"3901",15,19,81,"Higher Infection Tolerance","93 B",19
"3902",16,20,80,"Higher Infection Tolerance","93 B",20
"3903",17,21,79,"Higher Infection Tolerance","93 B",21
"3904",18,23,77,"Higher Infection Tolerance","93 B",23
"3905",19,23,77,"Higher Infection Tolerance","93 B",23
"3906",20,23,77,"Higher Infection Tolerance","93 B",23
"3907",0,0,100,"Higher Exposure Tolerance","94 A",0
"3908",1,3,97,"Higher Exposure Tolerance","94 A",3
"3909",2,7,93,"Higher Exposure Tolerance","94 A",7
"3910",3,9,91,"Higher Exposure Tolerance","94 A",9
"3911",4,13,87,"Higher Exposure Tolerance","94 A",13
"3912",5,14,86,"Higher Exposure Tolerance","94 A",14
"3913",6,16,84,"Higher Exposure Tolerance","94 A",16
"3914",7,19,81,"Higher Exposure Tolerance","94 A",19
"3915",8,20,80,"Higher Exposure Tolerance","94 A",20
"3916",9,24,76,"Higher Exposure Tolerance","94 A",24
"3917",10,26,74,"Higher Exposure Tolerance","94 A",26
"3918",11,28,72,"Higher Exposure Tolerance","94 A",28
"3919",12,31,69,"Higher Exposure Tolerance","94 A",31
"3920",13,31,69,"Higher Exposure Tolerance","94 A",31
"3921",14,31,69,"Higher Exposure Tolerance","94 A",31
"3922",15,33,67,"Higher Exposure Tolerance","94 A",33
"3923",16,33,67,"Higher Exposure Tolerance","94 A",33
"3924",17,33,67,"Higher Exposure Tolerance","94 A",33
"3925",18,34,66,"Higher Exposure Tolerance","94 A",34
"3926",19,37,63,"Higher Exposure Tolerance","94 A",37
"3927",20,40,60,"Higher Exposure Tolerance","94 A",40
"3928",0,0,100,"Higher Infection Tolerance","94 B",0
"3929",1,10,90,"Higher Infection Tolerance","94 B",10
"3930",2,11,89,"Higher Infection Tolerance","94 B",11
"3931",3,12,88,"Higher Infection Tolerance","94 B",12
"3932",4,13,87,"Higher Infection Tolerance","94 B",13
"3933",5,15,85,"Higher Infection Tolerance","94 B",15
"3934",6,16,84,"Higher Infection Tolerance","94 B",16
"3935",7,17,83,"Higher Infection Tolerance","94 B",17
"3936",8,17,83,"Higher Infection Tolerance","94 B",17
"3937",9,18,82,"Higher Infection Tolerance","94 B",18
"3938",10,18,82,"Higher Infection Tolerance","94 B",18
"3939",11,18,82,"Higher Infection Tolerance","94 B",18
"3940",12,20,80,"Higher Infection Tolerance","94 B",20
"3941",13,20,80,"Higher Infection Tolerance","94 B",20
"3942",14,20,80,"Higher Infection Tolerance","94 B",20
"3943",15,21,79,"Higher Infection Tolerance","94 B",21
"3944",16,22,78,"Higher Infection Tolerance","94 B",22
"3945",17,22,78,"Higher Infection Tolerance","94 B",22
"3946",18,23,77,"Higher Infection Tolerance","94 B",23
"3947",19,24,76,"Higher Infection Tolerance","94 B",24
"3948",20,24,76,"Higher Infection Tolerance","94 B",24
"3949",0,0,100,"Higher Exposure Tolerance","95 A",0
"3950",1,7,93,"Higher Exposure Tolerance","95 A",7
"3951",2,11,89,"Higher Exposure Tolerance","95 A",11
"3952",3,13,87,"Higher Exposure Tolerance","95 A",13
"3953",4,16,84,"Higher Exposure Tolerance","95 A",16
"3954",5,20,80,"Higher Exposure Tolerance","95 A",20
"3955",6,23,77,"Higher Exposure Tolerance","95 A",23
"3956",7,27,73,"Higher Exposure Tolerance","95 A",27
"3957",8,28,72,"Higher Exposure Tolerance","95 A",28
"3958",9,30,70,"Higher Exposure Tolerance","95 A",30
"3959",10,34,66,"Higher Exposure Tolerance","95 A",34
"3960",11,36,64,"Higher Exposure Tolerance","95 A",36
"3961",12,39,61,"Higher Exposure Tolerance","95 A",39
"3962",13,41,59,"Higher Exposure Tolerance","95 A",41
"3963",14,41,59,"Higher Exposure Tolerance","95 A",41
"3964",15,43,57,"Higher Exposure Tolerance","95 A",43
"3965",16,46,54,"Higher Exposure Tolerance","95 A",46
"3966",17,49,51,"Higher Exposure Tolerance","95 A",49
"3967",18,49,51,"Higher Exposure Tolerance","95 A",49
"3968",19,52,48,"Higher Exposure Tolerance","95 A",52
"3969",20,53,47,"Higher Exposure Tolerance","95 A",53
"3970",0,0,100,"Higher Infection Tolerance","95 B",0
"3971",1,14,86,"Higher Infection Tolerance","95 B",14
"3972",2,15,85,"Higher Infection Tolerance","95 B",15
"3973",3,16,84,"Higher Infection Tolerance","95 B",16
"3974",4,17,83,"Higher Infection Tolerance","95 B",17
"3975",5,18,82,"Higher Infection Tolerance","95 B",18
"3976",6,18,82,"Higher Infection Tolerance","95 B",18
"3977",7,18,82,"Higher Infection Tolerance","95 B",18
"3978",8,18,82,"Higher Infection Tolerance","95 B",18
"3979",9,18,82,"Higher Infection Tolerance","95 B",18
"3980",10,18,82,"Higher Infection Tolerance","95 B",18
"3981",11,18,82,"Higher Infection Tolerance","95 B",18
"3982",12,18,82,"Higher Infection Tolerance","95 B",18
"3983",13,19,81,"Higher Infection Tolerance","95 B",19
"3984",14,19,81,"Higher Infection Tolerance","95 B",19
"3985",15,20,80,"Higher Infection Tolerance","95 B",20
"3986",16,21,79,"Higher Infection Tolerance","95 B",21
"3987",17,22,78,"Higher Infection Tolerance","95 B",22
"3988",18,22,78,"Higher Infection Tolerance","95 B",22
"3989",19,22,78,"Higher Infection Tolerance","95 B",22
"3990",20,22,78,"Higher Infection Tolerance","95 B",22
"3991",0,0,100,"Higher Exposure Tolerance","96 A",0
"3992",1,3,97,"Higher Exposure Tolerance","96 A",3
"3993",2,6,94,"Higher Exposure Tolerance","96 A",6
"3994",3,7,93,"Higher Exposure Tolerance","96 A",7
"3995",4,10,90,"Higher Exposure Tolerance","96 A",10
"3996",5,15,85,"Higher Exposure Tolerance","96 A",15
"3997",6,17,83,"Higher Exposure Tolerance","96 A",17
"3998",7,18,82,"Higher Exposure Tolerance","96 A",18
"3999",8,23,77,"Higher Exposure Tolerance","96 A",23
"4000",9,26,74,"Higher Exposure Tolerance","96 A",26
"4001",10,28,72,"Higher Exposure Tolerance","96 A",28
"4002",11,31,69,"Higher Exposure Tolerance","96 A",31
"4003",12,31,69,"Higher Exposure Tolerance","96 A",31
"4004",13,32,68,"Higher Exposure Tolerance","96 A",32
"4005",14,35,65,"Higher Exposure Tolerance","96 A",35
"4006",15,36,64,"Higher Exposure Tolerance","96 A",36
"4007",16,40,60,"Higher Exposure Tolerance","96 A",40
"4008",17,41,59,"Higher Exposure Tolerance","96 A",41
"4009",18,44,56,"Higher Exposure Tolerance","96 A",44
"4010",19,44,56,"Higher Exposure Tolerance","96 A",44
"4011",20,45,55,"Higher Exposure Tolerance","96 A",45
"4012",0,0,100,"Higher Infection Tolerance","96 B",0
"4013",1,15,85,"Higher Infection Tolerance","96 B",15
"4014",2,15,85,"Higher Infection Tolerance","96 B",15
"4015",3,16,84,"Higher Infection Tolerance","96 B",16
"4016",4,16,84,"Higher Infection Tolerance","96 B",16
"4017",5,16,84,"Higher Infection Tolerance","96 B",16
"4018",6,16,84,"Higher Infection Tolerance","96 B",16
"4019",7,16,84,"Higher Infection Tolerance","96 B",16
"4020",8,16,84,"Higher Infection Tolerance","96 B",16
"4021",9,16,84,"Higher Infection Tolerance","96 B",16
"4022",10,16,84,"Higher Infection Tolerance","96 B",16
"4023",11,16,84,"Higher Infection Tolerance","96 B",16
"4024",12,16,84,"Higher Infection Tolerance","96 B",16
"4025",13,18,82,"Higher Infection Tolerance","96 B",18
"4026",14,18,82,"Higher Infection Tolerance","96 B",18
"4027",15,18,82,"Higher Infection Tolerance","96 B",18
"4028",16,18,82,"Higher Infection Tolerance","96 B",18
"4029",17,18,82,"Higher Infection Tolerance","96 B",18
"4030",18,18,82,"Higher Infection Tolerance","96 B",18
"4031",19,19,81,"Higher Infection Tolerance","96 B",19
"4032",20,19,81,"Higher Infection Tolerance","96 B",19
"4033",0,0,100,"Higher Exposure Tolerance","97 A",0
"4034",1,4,96,"Higher Exposure Tolerance","97 A",4
"4035",2,5,95,"Higher Exposure Tolerance","97 A",5
"4036",3,7,93,"Higher Exposure Tolerance","97 A",7
"4037",4,8,92,"Higher Exposure Tolerance","97 A",8
"4038",5,12,88,"Higher Exposure Tolerance","97 A",12
"4039",6,15,85,"Higher Exposure Tolerance","97 A",15
"4040",7,17,83,"Higher Exposure Tolerance","97 A",17
"4041",8,19,81,"Higher Exposure Tolerance","97 A",19
"4042",9,22,78,"Higher Exposure Tolerance","97 A",22
"4043",10,24,76,"Higher Exposure Tolerance","97 A",24
"4044",11,28,72,"Higher Exposure Tolerance","97 A",28
"4045",12,29,71,"Higher Exposure Tolerance","97 A",29
"4046",13,31,69,"Higher Exposure Tolerance","97 A",31
"4047",14,33,67,"Higher Exposure Tolerance","97 A",33
"4048",15,35,65,"Higher Exposure Tolerance","97 A",35
"4049",16,35,65,"Higher Exposure Tolerance","97 A",35
"4050",17,35,65,"Higher Exposure Tolerance","97 A",35
"4051",18,36,64,"Higher Exposure Tolerance","97 A",36
"4052",19,39,61,"Higher Exposure Tolerance","97 A",39
"4053",20,40,60,"Higher Exposure Tolerance","97 A",40
"4054",0,0,100,"Higher Infection Tolerance","97 B",0
"4055",1,14,86,"Higher Infection Tolerance","97 B",14
"4056",2,15,85,"Higher Infection Tolerance","97 B",15
"4057",3,17,83,"Higher Infection Tolerance","97 B",17
"4058",4,17,83,"Higher Infection Tolerance","97 B",17
"4059",5,17,83,"Higher Infection Tolerance","97 B",17
"4060",6,18,82,"Higher Infection Tolerance","97 B",18
"4061",7,18,82,"Higher Infection Tolerance","97 B",18
"4062",8,19,81,"Higher Infection Tolerance","97 B",19
"4063",9,20,80,"Higher Infection Tolerance","97 B",20
"4064",10,23,77,"Higher Infection Tolerance","97 B",23
"4065",11,24,76,"Higher Infection Tolerance","97 B",24
"4066",12,25,75,"Higher Infection Tolerance","97 B",25
"4067",13,26,74,"Higher Infection Tolerance","97 B",26
"4068",14,26,74,"Higher Infection Tolerance","97 B",26
"4069",15,26,74,"Higher Infection Tolerance","97 B",26
"4070",16,26,74,"Higher Infection Tolerance","97 B",26
"4071",17,26,74,"Higher Infection Tolerance","97 B",26
"4072",18,26,74,"Higher Infection Tolerance","97 B",26
"4073",19,26,74,"Higher Infection Tolerance","97 B",26
"4074",20,26,74,"Higher Infection Tolerance","97 B",26
"4075",0,0,100,"Higher Exposure Tolerance","98 A",0
"4076",1,4,96,"Higher Exposure Tolerance","98 A",4
"4077",2,8,92,"Higher Exposure Tolerance","98 A",8
"4078",3,13,87,"Higher Exposure Tolerance","98 A",13
"4079",4,19,81,"Higher Exposure Tolerance","98 A",19
"4080",5,20,80,"Higher Exposure Tolerance","98 A",20
"4081",6,21,79,"Higher Exposure Tolerance","98 A",21
"4082",7,24,76,"Higher Exposure Tolerance","98 A",24
"4083",8,26,74,"Higher Exposure Tolerance","98 A",26
"4084",9,30,70,"Higher Exposure Tolerance","98 A",30
"4085",10,32,68,"Higher Exposure Tolerance","98 A",32
"4086",11,32,68,"Higher Exposure Tolerance","98 A",32
"4087",12,33,67,"Higher Exposure Tolerance","98 A",33
"4088",13,37,63,"Higher Exposure Tolerance","98 A",37
"4089",14,39,61,"Higher Exposure Tolerance","98 A",39
"4090",15,39,61,"Higher Exposure Tolerance","98 A",39
"4091",16,40,60,"Higher Exposure Tolerance","98 A",40
"4092",17,41,59,"Higher Exposure Tolerance","98 A",41
"4093",18,41,59,"Higher Exposure Tolerance","98 A",41
"4094",19,42,58,"Higher Exposure Tolerance","98 A",42
"4095",20,42,58,"Higher Exposure Tolerance","98 A",42
"4096",0,0,100,"Higher Infection Tolerance","98 B",0
"4097",1,9,91,"Higher Infection Tolerance","98 B",9
"4098",2,10,90,"Higher Infection Tolerance","98 B",10
"4099",3,10,90,"Higher Infection Tolerance","98 B",10
"4100",4,12,88,"Higher Infection Tolerance","98 B",12
"4101",5,13,87,"Higher Infection Tolerance","98 B",13
"4102",6,13,87,"Higher Infection Tolerance","98 B",13
"4103",7,13,87,"Higher Infection Tolerance","98 B",13
"4104",8,15,85,"Higher Infection Tolerance","98 B",15
"4105",9,15,85,"Higher Infection Tolerance","98 B",15
"4106",10,17,83,"Higher Infection Tolerance","98 B",17
"4107",11,18,82,"Higher Infection Tolerance","98 B",18
"4108",12,18,82,"Higher Infection Tolerance","98 B",18
"4109",13,18,82,"Higher Infection Tolerance","98 B",18
"4110",14,18,82,"Higher Infection Tolerance","98 B",18
"4111",15,18,82,"Higher Infection Tolerance","98 B",18
"4112",16,19,81,"Higher Infection Tolerance","98 B",19
"4113",17,19,81,"Higher Infection Tolerance","98 B",19
"4114",18,19,81,"Higher Infection Tolerance","98 B",19
"4115",19,19,81,"Higher Infection Tolerance","98 B",19
"4116",20,19,81,"Higher Infection Tolerance","98 B",19
"4117",0,0,100,"Higher Exposure Tolerance","99 A",0
"4118",1,3,97,"Higher Exposure Tolerance","99 A",3
"4119",2,4,96,"Higher Exposure Tolerance","99 A",4
"4120",3,10,90,"Higher Exposure Tolerance","99 A",10
"4121",4,15,85,"Higher Exposure Tolerance","99 A",15
"4122",5,17,83,"Higher Exposure Tolerance","99 A",17
"4123",6,18,82,"Higher Exposure Tolerance","99 A",18
"4124",7,19,81,"Higher Exposure Tolerance","99 A",19
"4125",8,21,79,"Higher Exposure Tolerance","99 A",21
"4126",9,22,78,"Higher Exposure Tolerance","99 A",22
"4127",10,27,73,"Higher Exposure Tolerance","99 A",27
"4128",11,27,73,"Higher Exposure Tolerance","99 A",27
