"","initial.parasites","infection.length","penetrated.parasites","established.parasites","No.parasites","host.mort","host.pent.mort","parasite.mort","time.died","parasites.dead","t","total.parasites","total.parasites.detected","var.level","sim.num","unique.id","samplingday"
"ind110601",30,180,30,16,16,0,0,0,0,0,3,16,11,"Higher Infection Resistance","61","61","Day3"
"ind21601",30,180,27,13,12,0,0,1,0,0,3,12,11,"Higher Infection Resistance","61","61","Day3"
"ind31601",30,180,30,15,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","61","61","Day3"
"ind41601",30,180,29,18,18,0,0,0,0,0,3,18,17,"Higher Infection Resistance","61","61","Day3"
"ind51601",30,180,30,15,14,0,0,0,0,0,3,14,13,"Higher Infection Resistance","61","61","Day3"
"ind61601",30,180,30,16,16,0,0,0,0,0,3,16,16,"Higher Infection Resistance","61","61","Day3"
"ind71601",30,180,30,13,12,0,0,1,0,0,3,12,10,"Higher Infection Resistance","61","61","Day3"
"ind81601",30,180,30,18,18,0,0,0,0,0,3,18,17,"Higher Infection Resistance","61","61","Day3"
"ind91601",30,180,30,16,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","61","61","Day3"
"ind101601",30,180,30,15,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","61","61","Day3"
"ind111621",30,180,28,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","61","61","Day3"
"ind121611",30,180,30,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","61","61","Day3"
"ind131601",30,180,30,12,12,0,0,0,0,0,3,12,10,"Higher Infection Resistance","61","61","Day3"
"ind141601",30,180,30,20,20,0,0,0,0,0,3,20,18,"Higher Infection Resistance","61","61","Day3"
"ind151601",30,180,30,19,19,0,0,0,0,0,3,19,17,"Higher Infection Resistance","61","61","Day3"
"ind161601",30,180,29,16,15,0,0,1,0,0,3,15,11,"Higher Infection Resistance","61","61","Day3"
"ind171601",30,180,30,13,12,0,0,1,0,0,3,12,9,"Higher Infection Resistance","61","61","Day3"
"ind181601",30,180,30,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","61","61","Day3"
"ind191601",30,180,30,16,16,0,0,0,0,0,3,16,12,"Higher Infection Resistance","61","61","Day3"
"ind201601",30,180,30,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","61","61","Day3"
"ind12091",30,180,30,19,15,0,0,1,0,0,3,15,14,"Higher Clearance","62","62","Day3"
"ind2711",30,180,30,21,19,0,0,2,0,0,3,19,17,"Higher Clearance","62","62","Day3"
"ind3711",30,180,29,14,12,0,0,1,0,0,3,12,10,"Higher Clearance","62","62","Day3"
"ind4711",30,180,30,19,15,0,0,1,0,0,3,15,13,"Higher Clearance","62","62","Day3"
"ind5711",30,180,30,17,15,0,0,1,0,0,3,15,11,"Higher Clearance","62","62","Day3"
"ind6711",30,180,29,18,17,0,0,1,0,0,3,17,15,"Higher Clearance","62","62","Day3"
"ind7711",30,180,30,20,16,0,0,0,0,0,3,16,12,"Higher Clearance","62","62","Day3"
"ind8711",30,180,30,19,17,0,0,1,0,0,3,17,14,"Higher Clearance","62","62","Day3"
"ind9711",30,180,30,18,17,0,0,0,0,0,3,17,16,"Higher Clearance","62","62","Day3"
"ind10711",30,180,29,16,14,0,0,2,0,0,3,14,10,"Higher Clearance","62","62","Day3"
"ind111091",30,180,30,22,20,0,0,0,0,0,3,20,20,"Higher Clearance","62","62","Day3"
"ind12721",30,180,30,16,12,0,0,1,0,0,3,12,11,"Higher Clearance","62","62","Day3"
"ind13711",30,180,30,18,15,0,0,1,0,0,3,15,12,"Higher Clearance","62","62","Day3"
"ind14711",30,180,30,21,16,0,0,3,0,0,3,16,15,"Higher Clearance","62","62","Day3"
"ind15711",30,180,30,18,15,0,0,0,0,0,3,15,14,"Higher Clearance","62","62","Day3"
"ind16711",30,180,30,20,16,0,0,2,0,0,3,16,15,"Higher Clearance","62","62","Day3"
"ind17711",30,180,30,20,15,0,0,3,0,0,3,15,14,"Higher Clearance","62","62","Day3"
"ind18711",30,180,30,20,18,0,0,1,0,0,3,18,17,"Higher Clearance","62","62","Day3"
"ind19711",30,180,30,15,13,0,0,1,0,0,3,13,12,"Higher Clearance","62","62","Day3"
"ind20711",30,180,30,20,17,0,0,1,0,0,3,17,16,"Higher Clearance","62","62","Day3"
"ind110611",30,180,30,13,13,0,0,0,0,0,3,13,11,"Higher Infection Resistance","62","62","Day3"
"ind21611",30,180,29,14,14,0,0,0,0,0,3,14,14,"Higher Infection Resistance","62","62","Day3"
"ind31611",30,180,30,15,15,0,0,0,0,0,3,15,12,"Higher Infection Resistance","62","62","Day3"
"ind41611",30,180,28,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","62","62","Day3"
"ind51611",30,180,29,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","62","62","Day3"
"ind61611",30,180,29,16,16,0,0,0,0,0,3,16,14,"Higher Infection Resistance","62","62","Day3"
"ind71611",30,180,30,19,19,0,0,0,0,0,3,19,17,"Higher Infection Resistance","62","62","Day3"
"ind81611",30,180,30,10,9,0,0,1,0,0,3,9,8,"Higher Infection Resistance","62","62","Day3"
"ind91611",30,180,30,13,13,0,0,0,0,0,3,13,12,"Higher Infection Resistance","62","62","Day3"
"ind101611",30,180,30,17,17,0,0,0,0,0,3,17,15,"Higher Infection Resistance","62","62","Day3"
"ind111631",30,180,29,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","62","62","Day3"
"ind121621",30,180,30,17,17,0,0,0,0,0,3,17,16,"Higher Infection Resistance","62","62","Day3"
"ind131611",30,180,30,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","62","62","Day3"
"ind141611",30,180,30,10,10,0,0,0,0,0,3,10,8,"Higher Infection Resistance","62","62","Day3"
"ind151611",30,180,30,18,18,0,0,0,0,0,3,18,16,"Higher Infection Resistance","62","62","Day3"
"ind161611",30,180,28,13,13,0,0,0,0,0,3,13,12,"Higher Infection Resistance","62","62","Day3"
"ind171611",30,180,30,14,13,0,0,1,0,0,3,13,12,"Higher Infection Resistance","62","62","Day3"
"ind181611",30,180,30,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","62","62","Day3"
"ind191611",30,180,29,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","62","62","Day3"
"ind201611",30,180,29,15,15,0,0,0,0,0,3,15,12,"Higher Infection Resistance","62","62","Day3"
"ind12731",30,180,29,18,7,0,0,5,0,0,3,7,7,"Higher Clearance","63","63","Day3"
"ind2721",30,180,29,15,13,0,0,1,0,0,3,13,10,"Higher Clearance","63","63","Day3"
"ind3721",30,180,29,13,13,0,0,0,0,0,3,13,12,"Higher Clearance","63","63","Day3"
"ind4721",30,180,30,18,17,0,0,1,0,0,3,17,16,"Higher Clearance","63","63","Day3"
"ind5721",30,180,29,21,19,0,0,2,0,0,3,19,18,"Higher Clearance","63","63","Day3"
"ind6721",30,180,30,18,14,0,0,1,0,0,3,14,14,"Higher Clearance","63","63","Day3"
"ind7721",30,180,29,14,13,0,0,0,0,0,3,13,12,"Higher Clearance","63","63","Day3"
"ind8721",30,180,30,20,16,0,0,2,0,0,3,16,15,"Higher Clearance","63","63","Day3"
"ind9721",30,180,29,19,17,0,0,0,0,0,3,17,14,"Higher Clearance","63","63","Day3"
"ind10721",30,180,30,21,17,0,0,1,0,0,3,17,14,"Higher Clearance","63","63","Day3"
"ind111641",30,180,29,20,17,0,0,1,0,0,3,17,14,"Higher Clearance","63","63","Day3"
"ind12741",30,180,30,21,0,1,0,0,3,19,3,19,16,"Higher Clearance","63","63","Day3"
"ind13721",30,180,29,17,12,0,0,3,0,0,3,12,10,"Higher Clearance","63","63","Day3"
"ind14721",30,180,29,18,17,0,0,0,0,0,3,17,14,"Higher Clearance","63","63","Day3"
"ind15721",30,180,30,17,14,0,0,2,0,0,3,14,12,"Higher Clearance","63","63","Day3"
"ind16721",30,180,30,16,12,0,0,2,0,0,3,12,9,"Higher Clearance","63","63","Day3"
"ind17721",30,180,30,21,16,0,0,2,0,0,3,16,14,"Higher Clearance","63","63","Day3"
"ind18721",30,180,29,21,16,0,0,2,0,0,3,16,14,"Higher Clearance","63","63","Day3"
"ind19721",30,180,30,23,22,0,0,0,0,0,3,22,21,"Higher Clearance","63","63","Day3"
"ind20721",30,180,30,19,15,0,0,1,0,0,3,15,12,"Higher Clearance","63","63","Day3"
"ind110621",30,180,30,15,15,0,0,0,0,0,3,15,12,"Higher Infection Resistance","63","63","Day3"
"ind21621",30,180,30,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","63","63","Day3"
"ind31621",30,180,30,15,0,1,0,0,3,15,3,15,14,"Higher Infection Resistance","63","63","Day3"
"ind41621",30,180,29,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","63","63","Day3"
"ind51621",30,180,30,15,15,0,0,0,0,0,3,15,13,"Higher Infection Resistance","63","63","Day3"
"ind61621",30,180,30,11,11,0,0,0,0,0,3,11,10,"Higher Infection Resistance","63","63","Day3"
"ind71621",30,180,30,10,10,0,0,0,0,0,3,10,9,"Higher Infection Resistance","63","63","Day3"
"ind81621",30,180,30,18,18,0,0,0,0,0,3,18,16,"Higher Infection Resistance","63","63","Day3"
"ind91621",30,180,29,12,11,0,0,1,0,0,3,11,11,"Higher Infection Resistance","63","63","Day3"
"ind101621",30,180,30,14,13,0,0,0,0,0,3,13,13,"Higher Infection Resistance","63","63","Day3"
"ind111651",30,180,30,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","63","63","Day3"
"ind121631",30,180,30,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","63","63","Day3"
"ind131621",30,180,29,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","63","63","Day3"
"ind141621",30,180,29,12,12,0,0,0,0,0,3,12,10,"Higher Infection Resistance","63","63","Day3"
"ind151621",30,180,30,13,12,0,0,1,0,0,3,12,11,"Higher Infection Resistance","63","63","Day3"
"ind161621",30,180,30,16,15,0,0,0,0,0,3,15,12,"Higher Infection Resistance","63","63","Day3"
"ind171621",30,180,30,16,16,0,0,0,0,0,3,16,12,"Higher Infection Resistance","63","63","Day3"
"ind181621",30,180,29,14,14,0,0,0,0,0,3,14,13,"Higher Infection Resistance","63","63","Day3"
"ind191621",30,180,29,14,14,0,0,0,0,0,3,14,13,"Higher Infection Resistance","63","63","Day3"
"ind201621",30,180,30,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","63","63","Day3"
"ind12751",30,180,30,16,12,0,0,2,0,0,3,12,11,"Higher Clearance","64","64","Day3"
"ind2731",30,180,29,14,10,0,0,0,0,0,3,10,10,"Higher Clearance","64","64","Day3"
"ind3731",30,180,30,21,16,0,0,1,0,0,3,16,14,"Higher Clearance","64","64","Day3"
"ind4731",30,180,30,20,16,0,0,2,0,0,3,16,14,"Higher Clearance","64","64","Day3"
"ind5731",30,180,29,21,16,0,0,1,0,0,3,16,14,"Higher Clearance","64","64","Day3"
"ind6731",30,180,29,15,13,0,0,1,0,0,3,13,13,"Higher Clearance","64","64","Day3"
"ind7731",30,180,30,13,10,0,0,2,0,0,3,10,10,"Higher Clearance","64","64","Day3"
"ind8731",30,180,29,18,13,0,0,3,0,0,3,13,12,"Higher Clearance","64","64","Day3"
"ind9731",30,180,30,19,15,0,0,2,0,0,3,15,15,"Higher Clearance","64","64","Day3"
"ind10731",30,180,29,20,19,0,0,1,0,0,3,19,16,"Higher Clearance","64","64","Day3"
"ind111661",30,180,30,17,12,0,0,0,0,0,3,12,10,"Higher Clearance","64","64","Day3"
"ind12761",30,180,30,23,0,0,0,0,2,23,3,23,23,"Higher Clearance","64","64","Day3"
"ind13731",30,180,30,18,13,0,0,0,0,0,3,13,12,"Higher Clearance","64","64","Day3"
"ind14731",30,180,29,21,19,0,0,0,0,0,3,19,18,"Higher Clearance","64","64","Day3"
"ind15731",30,180,30,21,13,0,0,2,0,0,3,13,11,"Higher Clearance","64","64","Day3"
"ind16731",30,180,29,17,16,0,0,0,0,0,3,16,16,"Higher Clearance","64","64","Day3"
"ind17731",30,180,30,22,21,0,0,0,0,0,3,21,20,"Higher Clearance","64","64","Day3"
"ind18731",30,180,28,19,16,0,0,1,0,0,3,16,13,"Higher Clearance","64","64","Day3"
"ind19731",30,180,30,18,14,0,0,2,0,0,3,14,13,"Higher Clearance","64","64","Day3"
"ind20731",30,180,30,22,21,0,0,0,0,0,3,21,19,"Higher Clearance","64","64","Day3"
"ind110631",30,180,30,11,11,0,0,0,0,0,3,11,11,"Higher Infection Resistance","64","64","Day3"
"ind21631",30,180,30,14,14,0,0,0,0,0,3,14,11,"Higher Infection Resistance","64","64","Day3"
"ind31631",30,180,30,11,11,0,0,0,0,0,3,11,8,"Higher Infection Resistance","64","64","Day3"
"ind41631",30,180,30,14,14,0,0,0,0,0,3,14,14,"Higher Infection Resistance","64","64","Day3"
"ind51631",30,180,30,21,19,0,0,1,0,0,3,19,17,"Higher Infection Resistance","64","64","Day3"
"ind61631",30,180,29,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","64","64","Day3"
"ind71631",30,180,30,19,19,0,0,0,0,0,3,19,18,"Higher Infection Resistance","64","64","Day3"
"ind81631",30,180,30,21,19,0,0,1,0,0,3,19,16,"Higher Infection Resistance","64","64","Day3"
"ind91631",30,180,30,17,0,0,0,0,2,17,3,17,15,"Higher Infection Resistance","64","64","Day3"
"ind101631",30,180,30,16,16,0,0,0,0,0,3,16,14,"Higher Infection Resistance","64","64","Day3"
"ind111671",30,180,30,12,11,0,0,1,0,0,3,11,10,"Higher Infection Resistance","64","64","Day3"
"ind121641",30,180,30,19,19,0,0,0,0,0,3,19,19,"Higher Infection Resistance","64","64","Day3"
"ind131631",30,180,30,17,0,0,0,0,2,17,3,17,16,"Higher Infection Resistance","64","64","Day3"
"ind141631",30,180,30,11,11,0,0,0,0,0,3,11,10,"Higher Infection Resistance","64","64","Day3"
"ind151631",30,180,30,10,10,0,0,0,0,0,3,10,10,"Higher Infection Resistance","64","64","Day3"
"ind161631",30,180,30,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","64","64","Day3"
"ind171631",30,180,30,14,14,0,0,0,0,0,3,14,13,"Higher Infection Resistance","64","64","Day3"
"ind181631",30,180,30,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","64","64","Day3"
"ind191631",30,180,30,15,15,0,0,0,0,0,3,15,13,"Higher Infection Resistance","64","64","Day3"
"ind201631",30,180,30,19,18,0,0,0,0,0,3,18,18,"Higher Infection Resistance","64","64","Day3"
"ind12771",30,180,30,21,17,0,0,1,0,0,3,17,16,"Higher Clearance","65","65","Day3"
"ind2741",30,180,29,19,17,0,0,1,0,0,3,17,16,"Higher Clearance","65","65","Day3"
"ind3741",30,180,30,20,17,0,0,1,0,0,3,17,16,"Higher Clearance","65","65","Day3"
"ind4741",30,180,29,12,8,0,0,2,0,0,3,8,7,"Higher Clearance","65","65","Day3"
"ind5741",30,180,30,17,12,0,0,1,0,0,3,12,11,"Higher Clearance","65","65","Day3"
"ind6741",30,180,29,19,15,0,0,3,0,0,3,15,14,"Higher Clearance","65","65","Day3"
"ind7741",30,180,29,17,12,0,0,2,0,0,3,12,12,"Higher Clearance","65","65","Day3"
"ind8741",30,180,30,18,14,0,0,1,0,0,3,14,13,"Higher Clearance","65","65","Day3"
"ind9741",30,180,28,15,11,0,0,3,0,0,3,11,11,"Higher Clearance","65","65","Day3"
"ind10741",30,180,29,19,17,0,0,2,0,0,3,17,15,"Higher Clearance","65","65","Day3"
"ind111681",30,180,30,16,13,0,0,0,0,0,3,13,12,"Higher Clearance","65","65","Day3"
"ind12781",30,180,30,19,17,0,0,0,0,0,3,17,14,"Higher Clearance","65","65","Day3"
"ind13741",30,180,30,16,11,0,0,2,0,0,3,11,10,"Higher Clearance","65","65","Day3"
"ind14741",30,180,30,17,15,0,0,0,0,0,3,15,14,"Higher Clearance","65","65","Day3"
"ind15741",30,180,30,21,19,0,0,0,0,0,3,19,17,"Higher Clearance","65","65","Day3"
"ind16741",30,180,30,23,17,0,0,5,0,0,3,17,15,"Higher Clearance","65","65","Day3"
"ind17741",30,180,30,22,17,0,0,3,0,0,3,17,16,"Higher Clearance","65","65","Day3"
"ind18741",30,180,30,19,14,0,0,4,0,0,3,14,13,"Higher Clearance","65","65","Day3"
"ind19741",30,180,30,17,13,0,0,2,0,0,3,13,13,"Higher Clearance","65","65","Day3"
"ind20741",30,180,30,16,12,0,0,3,0,0,3,12,10,"Higher Clearance","65","65","Day3"
"ind110641",30,180,29,13,13,0,0,0,0,0,3,13,12,"Higher Infection Resistance","65","65","Day3"
"ind21641",30,180,30,12,12,0,0,0,0,0,3,12,12,"Higher Infection Resistance","65","65","Day3"
"ind31641",30,180,29,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","65","65","Day3"
"ind41641",30,180,30,18,18,0,0,0,0,0,3,18,17,"Higher Infection Resistance","65","65","Day3"
"ind51641",30,180,29,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","65","65","Day3"
"ind61641",30,180,30,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","65","65","Day3"
"ind71641",30,180,29,17,14,0,0,1,0,0,3,14,14,"Higher Infection Resistance","65","65","Day3"
"ind81641",30,180,30,13,13,0,0,0,0,0,3,13,13,"Higher Infection Resistance","65","65","Day3"
"ind91641",30,180,28,13,12,0,0,0,0,0,3,12,12,"Higher Infection Resistance","65","65","Day3"
"ind101641",30,180,30,14,14,0,0,0,0,0,3,14,14,"Higher Infection Resistance","65","65","Day3"
"ind111691",30,180,30,11,11,0,0,0,0,0,3,11,10,"Higher Infection Resistance","65","65","Day3"
"ind121651",30,180,29,11,11,0,0,0,0,0,3,11,9,"Higher Infection Resistance","65","65","Day3"
"ind131641",30,180,30,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","65","65","Day3"
"ind141641",30,180,30,14,14,0,0,0,0,0,3,14,14,"Higher Infection Resistance","65","65","Day3"
"ind151641",30,180,29,18,18,0,0,0,0,0,3,18,15,"Higher Infection Resistance","65","65","Day3"
"ind161641",30,180,29,20,20,0,0,0,0,0,3,20,20,"Higher Infection Resistance","65","65","Day3"
"ind171641",30,180,30,16,15,0,0,1,0,0,3,15,14,"Higher Infection Resistance","65","65","Day3"
"ind181641",30,180,30,18,17,0,0,1,0,0,3,17,16,"Higher Infection Resistance","65","65","Day3"
"ind191641",30,180,30,11,11,0,0,0,0,0,3,11,9,"Higher Infection Resistance","65","65","Day3"
"ind201641",30,180,30,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","65","65","Day3"
"ind12791",30,180,29,16,10,0,0,3,0,0,3,10,7,"Higher Clearance","66","66","Day3"
"ind2751",30,180,30,20,19,0,0,0,0,0,3,19,13,"Higher Clearance","66","66","Day3"
"ind3751",30,180,30,19,14,0,0,3,0,0,3,14,12,"Higher Clearance","66","66","Day3"
"ind4751",30,180,30,20,15,0,0,2,0,0,3,15,12,"Higher Clearance","66","66","Day3"
"ind5751",30,180,29,18,12,0,0,1,0,0,3,12,8,"Higher Clearance","66","66","Day3"
"ind6751",30,180,30,17,16,0,0,0,0,0,3,16,14,"Higher Clearance","66","66","Day3"
"ind7751",30,180,29,15,12,0,0,1,0,0,3,12,12,"Higher Clearance","66","66","Day3"
"ind8751",30,180,29,17,17,0,0,0,0,0,3,17,17,"Higher Clearance","66","66","Day3"
"ind9751",30,180,30,16,12,0,0,2,0,0,3,12,12,"Higher Clearance","66","66","Day3"
"ind10751",30,180,30,16,11,0,0,3,0,0,3,11,11,"Higher Clearance","66","66","Day3"
"ind111701",30,180,30,19,17,0,0,1,0,0,3,17,15,"Higher Clearance","66","66","Day3"
"ind12801",30,180,29,18,16,0,0,2,0,0,3,16,15,"Higher Clearance","66","66","Day3"
"ind13751",30,180,30,25,20,0,0,4,0,0,3,20,18,"Higher Clearance","66","66","Day3"
"ind14751",30,180,30,21,19,0,0,2,0,0,3,19,19,"Higher Clearance","66","66","Day3"
"ind15751",30,180,30,20,16,0,0,1,0,0,3,16,14,"Higher Clearance","66","66","Day3"
"ind16751",30,180,30,22,20,0,0,0,0,0,3,20,16,"Higher Clearance","66","66","Day3"
"ind17751",30,180,30,16,12,0,0,2,0,0,3,12,9,"Higher Clearance","66","66","Day3"
"ind18751",30,180,29,21,14,0,0,4,0,0,3,14,12,"Higher Clearance","66","66","Day3"
"ind19751",30,180,30,12,9,0,0,2,0,0,3,9,9,"Higher Clearance","66","66","Day3"
"ind20751",30,180,30,16,13,0,0,1,0,0,3,13,8,"Higher Clearance","66","66","Day3"
"ind110651",30,180,29,12,12,0,0,0,0,0,3,12,11,"Higher Infection Resistance","66","66","Day3"
"ind21651",30,180,30,13,13,0,0,0,0,0,3,13,11,"Higher Infection Resistance","66","66","Day3"
"ind31651",30,180,30,18,18,0,0,0,0,0,3,18,17,"Higher Infection Resistance","66","66","Day3"
"ind41651",30,180,30,16,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","66","66","Day3"
"ind51651",30,180,30,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","66","66","Day3"
"ind61651",30,180,29,12,12,0,0,0,0,0,3,12,10,"Higher Infection Resistance","66","66","Day3"
"ind71651",30,180,30,15,15,0,0,0,0,0,3,15,15,"Higher Infection Resistance","66","66","Day3"
"ind81651",30,180,30,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","66","66","Day3"
"ind91651",30,180,30,10,9,0,0,0,0,0,3,9,9,"Higher Infection Resistance","66","66","Day3"
"ind101651",30,180,29,12,11,0,0,0,0,0,3,11,11,"Higher Infection Resistance","66","66","Day3"
"ind111711",30,180,29,15,15,0,0,0,0,0,3,15,14,"Higher Infection Resistance","66","66","Day3"
"ind121661",30,180,29,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","66","66","Day3"
"ind131651",30,180,30,17,17,0,0,0,0,0,3,17,16,"Higher Infection Resistance","66","66","Day3"
"ind141651",30,180,30,12,11,0,0,1,0,0,3,11,11,"Higher Infection Resistance","66","66","Day3"
"ind151651",30,180,30,13,0,1,0,0,3,13,3,13,10,"Higher Infection Resistance","66","66","Day3"
"ind161651",30,180,30,16,16,0,0,0,0,0,3,16,16,"Higher Infection Resistance","66","66","Day3"
"ind171651",30,180,30,13,13,0,0,0,0,0,3,13,11,"Higher Infection Resistance","66","66","Day3"
"ind181651",30,180,30,15,15,0,0,0,0,0,3,15,10,"Higher Infection Resistance","66","66","Day3"
"ind191651",30,180,30,13,13,0,0,0,0,0,3,13,13,"Higher Infection Resistance","66","66","Day3"
"ind201651",30,180,30,11,11,0,0,0,0,0,3,11,11,"Higher Infection Resistance","66","66","Day3"
"ind12811",30,180,30,21,15,0,0,0,0,0,3,15,14,"Higher Clearance","67","67","Day3"
"ind2761",30,180,30,22,19,0,0,0,0,0,3,19,17,"Higher Clearance","67","67","Day3"
"ind3761",30,180,30,16,14,0,0,0,0,0,3,14,14,"Higher Clearance","67","67","Day3"
"ind4761",30,180,30,17,12,0,0,2,0,0,3,12,12,"Higher Clearance","67","67","Day3"
"ind5761",30,180,30,16,12,0,0,3,0,0,3,12,11,"Higher Clearance","67","67","Day3"
"ind6761",30,180,30,16,11,0,0,3,0,0,3,11,10,"Higher Clearance","67","67","Day3"
"ind7761",30,180,30,19,12,0,0,5,0,0,3,12,12,"Higher Clearance","67","67","Day3"
"ind8761",30,180,30,20,19,0,0,1,0,0,3,19,17,"Higher Clearance","67","67","Day3"
"ind9761",30,180,29,14,10,0,0,2,0,0,3,10,10,"Higher Clearance","67","67","Day3"
"ind10761",30,180,30,22,16,0,0,3,0,0,3,16,14,"Higher Clearance","67","67","Day3"
"ind111721",30,180,30,18,14,0,0,2,0,0,3,14,11,"Higher Clearance","67","67","Day3"
"ind12821",30,180,30,20,16,0,0,1,0,0,3,16,11,"Higher Clearance","67","67","Day3"
"ind13761",30,180,30,20,14,0,0,2,0,0,3,14,14,"Higher Clearance","67","67","Day3"
"ind14761",30,180,30,22,17,0,0,1,0,0,3,17,15,"Higher Clearance","67","67","Day3"
"ind15761",30,180,30,15,14,0,0,0,0,0,3,14,11,"Higher Clearance","67","67","Day3"
"ind16761",30,180,29,11,7,0,0,1,0,0,3,7,7,"Higher Clearance","67","67","Day3"
"ind17761",30,180,30,21,17,0,0,3,0,0,3,17,13,"Higher Clearance","67","67","Day3"
"ind18761",30,180,30,24,20,0,0,2,0,0,3,20,18,"Higher Clearance","67","67","Day3"
"ind19761",30,180,30,17,14,0,0,0,0,0,3,14,11,"Higher Clearance","67","67","Day3"
"ind20761",30,180,30,20,16,0,0,2,0,0,3,16,15,"Higher Clearance","67","67","Day3"
"ind110661",30,180,30,16,16,0,0,0,0,0,3,16,13,"Higher Infection Resistance","67","67","Day3"
"ind21661",30,180,30,17,16,0,0,0,0,0,3,16,15,"Higher Infection Resistance","67","67","Day3"
"ind31661",30,180,30,14,14,0,0,0,0,0,3,14,12,"Higher Infection Resistance","67","67","Day3"
"ind41661",30,180,30,17,16,0,0,1,0,0,3,16,14,"Higher Infection Resistance","67","67","Day3"
"ind51661",30,180,29,19,18,0,0,0,0,0,3,18,17,"Higher Infection Resistance","67","67","Day3"
